;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;435;436;437;438;439;440;441;442;443;444;445;446;447;448;449;450
a99o01;0.00049832;0.00052201;0.00057183;0.00062487;0.00072987;0.0014795;0.00079527;0.0008447;0.00089386;0.00095617;0.0010038;0.0010532;0.0011207;0.0011843;0.0012527;0.0012741;0.0013398;0.0013769;0.0014434;0.0014591;0.0014841;0.0015279;0.001554;0.0016167;0.0016567;0.0016496;0.0016845;0.001702;0.001709;0.0017293;0.0017493;0.0017712;0.0017693;0.001772;0.0017701;0.0017673;0.0017685;0.0017631;0.0017642;0.0018154;0.0018572;0.001918;0.0020244;0.0021936;0.0024173;0.0027097;0.0031245;0.0035917;0.0042374;0.0048678;0.0056552;0.0064613;0.0073222;0.0082264;0.0091505;0.010034;0.010946;0.011854;0.012749;0.013489;0.014211;0.014744;0.015248;0.015694;0.015976;0.016266;0.01644;0.016563;0.016633;0.016667;0.016616;0.016521;0.016463;0.016248;0.016006;0.015787;0.015562;0.015273;0.014987;0.01467;0.014375;0.014037;0.01378;0.013457;0.013115;0.012753;0.012406;0.012056;0.011729;0.011348;0.010989;0.010596;0.010217;0.0098657;0.0094643;0.0091357;0.008805;0.0085041;0.0081553;0.0078549;0.0075427;0.0072679;0.0072707;0.006745;0.0065348;0.0063361;0.0061488;0.0062535;0.0058665;0.0057444;0.0056575;0.0055776;0.005517;0.0054823;0.0054585;0.0054646;0.0054295;0.0054627;0.0055008;0.0055238;0.0055844;0.0056274;0.0059338;0.0057047;0.0057869;0.005824;0.0058828;0.0061877;0.0059871;0.0060749;0.0061206;0.0061558;0.0062236;0.0062591;0.0062925;0.0063347;0.0063788;0.0063861;0.0064288;0.0064253;0.0064767;0.006464;0.0065236;0.006535;0.0065568;0.0065652
a99o01;0.00057095;0.00062166;0.00068262;0.0007212;0.00082417;0.0016276;0.00091223;0.00096625;0.0010513;0.001097;0.0011752;0.0012221;0.0013359;0.0013932;0.0014605;0.0014941;0.0015683;0.0016082;0.0016806;0.0016988;0.0017571;0.0018125;0.0018622;0.0018944;0.001917;0.0019608;0.001993;0.0020322;0.0020409;0.0020651;0.0020685;0.0020929;0.0020785;0.0020883;0.0021047;0.0021287;0.0021045;0.0021137;0.0020972;0.0021308;0.002173;0.0022139;0.0023271;0.0024495;0.0026619;0.0029198;0.0032565;0.0036949;0.004252;0.0048494;0.0055841;0.0062776;0.0070392;0.0078758;0.0087228;0.0096041;0.010427;0.011217;0.01206;0.012754;0.013411;0.013947;0.014394;0.014792;0.015125;0.015368;0.015595;0.015746;0.015795;0.015843;0.015839;0.015803;0.015715;0.015567;0.015323;0.015101;0.014925;0.014659;0.014462;0.014165;0.013848;0.01366;0.013363;0.013045;0.012713;0.012441;0.012101;0.011797;0.011421;0.011047;0.010727;0.010416;0.010051;0.009631;0.0093155;0.0090129;0.0086792;0.0083653;0.0079913;0.0077097;0.0074333;0.0071795;0.0071465;0.0066636;0.0064219;0.0062231;0.0060691;0.0061878;0.0058147;0.00568;0.0055827;0.0055261;0.005511;0.0054488;0.0054712;0.0054699;0.0054882;0.0055421;0.0055949;0.0056657;0.0057356;0.0057981;0.0061633;0.0059661;0.0060659;0.0061608;0.0062686;0.0066027;0.0064494;0.006498;0.0066118;0.0066628;0.0067717;0.0068206;0.0068813;0.0069318;0.0070225;0.0070383;0.0070985;0.0071676;0.0071952;0.0072442;0.0072995;0.007305;0.0073917;0.0074025
al;0.00049008;0.00051291;0.00057649;0.00061649;0.00069462;0.00081672;0.0007847;0.00079646;0.00088505;0.00091988;0.00095649;0.0010126;0.0010548;0.0011134;0.0011564;0.001207;0.0012555;0.0012828;0.0013212;0.0013629;0.001379;0.001418;0.0014516;0.0014859;0.0015236;0.0015318;0.0015375;0.0015744;0.0015834;0.0015939;0.0016003;0.0016096;0.0016;0.0016082;0.0016225;0.001638;0.0016229;0.0016076;0.0016256;0.0016543;0.0016895;0.0017562;0.0018593;0.0020164;0.0022416;0.002532;0.0029042;0.0033621;0.0039203;0.0045594;0.0052734;0.0060544;0.0067873;0.0077014;0.0085631;0.0094487;0.010302;0.011157;0.011929;0.012693;0.01327;0.013899;0.014351;0.014801;0.015094;0.015441;0.015609;0.015813;0.015856;0.015894;0.015887;0.01587;0.015778;0.015666;0.015459;0.015268;0.015021;0.014826;0.014657;0.014425;0.014071;0.013831;0.013555;0.013273;0.013072;0.012816;0.012484;0.012187;0.0118;0.011477;0.011186;0.010846;0.010527;0.010163;0.0097878;0.0094994;0.0091795;0.0088702;0.008606;0.0083123;0.0080357;0.0078014;0.0075775;0.0073348;0.0071287;0.006946;0.0067952;0.0066935;0.0065012;0.0064165;0.006343;0.0062762;0.0062073;0.0061901;0.0061505;0.0061022;0.0061086;0.0061407;0.0061564;0.0061981;0.0061685;0.0062375;0.0062898;0.0062773;0.0063128;0.0063554;0.0064119;0.0065465;0.0065069;0.0065328;0.006574;0.0066312;0.0066553;0.0066744;0.0066912;0.0067149;0.0067282;0.0067311;0.0067486;0.0067976;0.0067875;0.0068227;0.0068758;0.006844;0.0068501;0.0068653
al;0.00048593;0.00052822;0.00056173;0.00062446;0.00069074;0.0008676;0.00077014;0.00082265;0.00087318;0.00092704;0.00097929;0.0010471;0.0010844;0.0011602;0.0011896;0.0012627;0.0013149;0.0013431;0.0013643;0.0014135;0.0014351;0.0014768;0.0014849;0.0015297;0.001569;0.0015984;0.0016374;0.0016315;0.001652;0.0016665;0.001668;0.0016866;0.0016917;0.0017087;0.0017061;0.0016934;0.0017003;0.0017046;0.0017079;0.0017167;0.0017835;0.0018248;0.0019673;0.0021135;0.0023344;0.0026196;0.0030184;0.0035223;0.0040748;0.0047841;0.0055192;0.0062862;0.0071743;0.0080484;0.0089199;0.0098101;0.010753;0.011595;0.012462;0.013219;0.013813;0.014351;0.014838;0.015275;0.015604;0.01584;0.01603;0.016225;0.016343;0.016302;0.016294;0.016223;0.016076;0.015911;0.015724;0.015495;0.015245;0.015045;0.014742;0.014471;0.014175;0.013906;0.013609;0.013333;0.013005;0.012718;0.012377;0.012035;0.011704;0.011393;0.011033;0.010656;0.010344;0.0099846;0.0096108;0.0092674;0.0089584;0.0086726;0.0083734;0.0080659;0.0077998;0.0075198;0.0072944;0.0070562;0.0068443;0.0066519;0.0065309;0.0064083;0.0062253;0.0061487;0.0060854;0.0059834;0.0059589;0.0059092;0.0058671;0.0058868;0.005838;0.005878;0.0059056;0.0059294;0.0059704;0.0059614;0.0060736;0.006027;0.0061117;0.0061079;0.0061765;0.006258;0.0062679;0.0062888;0.0063371;0.0063494;0.0064049;0.0064112;0.0064451;0.0064846;0.0065127;0.0065205;0.0065525;0.0065328;0.0065711;0.0065669;0.0066041;0.0066305;0.0066101;0.0066259
al;0.00046461;0.00051878;0.00054365;0.00060046;0.00069588;0.00088204;0.00074527;0.00082031;0.00088153;0.00091924;0.00097879;0.0010221;0.0010495;0.0011319;0.0011723;0.0012444;0.0012884;0.0013366;0.0013417;0.0013726;0.0014124;0.0014403;0.0015014;0.001537;0.0015501;0.0015971;0.0016054;0.0016237;0.0016454;0.0016671;0.0016631;0.0016768;0.0017023;0.0017013;0.0017186;0.0017036;0.0017122;0.0017272;0.0017209;0.0017452;0.0017806;0.0018681;0.0019515;0.002136;0.002371;0.0026566;0.0030368;0.0035265;0.0041003;0.0047707;0.005497;0.0062767;0.0070748;0.0079847;0.0089011;0.00978;0.010698;0.011542;0.012363;0.013121;0.013731;0.014298;0.014843;0.015207;0.015525;0.015788;0.016015;0.016129;0.016245;0.016252;0.016216;0.016081;0.016077;0.015795;0.015679;0.015414;0.015182;0.014962;0.014721;0.014421;0.014166;0.013867;0.013626;0.013334;0.013026;0.012727;0.012392;0.012127;0.011731;0.011396;0.01104;0.010716;0.010364;0.0099981;0.0096361;0.0093008;0.0089578;0.008651;0.0083774;0.0080917;0.0077662;0.0075292;0.0073899;0.0070151;0.0068394;0.0066664;0.0065239;0.0064159;0.0062304;0.0061746;0.0060769;0.0059987;0.0059719;0.005928;0.0059229;0.005881;0.0058959;0.0058732;0.0058997;0.0059185;0.006004;0.0060154;0.0061435;0.0060986;0.0061053;0.0061905;0.0062016;0.0063133;0.0062674;0.0063488;0.0063533;0.0064163;0.006451;0.0065033;0.0064931;0.0065522;0.0065711;0.0065875;0.0065926;0.0066072;0.0066388;0.006668;0.0066639;0.006682;0.0067093;0.0067035
al;0.00049001;0.0005414;0.00059733;0.00067132;0.00076466;0.0011595;0.00086123;0.00091988;0.00098957;0.0010747;0.0011203;0.0011729;0.0012399;0.0013195;0.0013812;0.0014542;0.0014705;0.0015184;0.0015719;0.0016053;0.00163;0.0016582;0.0017043;0.0017114;0.0017521;0.0017717;0.0017815;0.0018146;0.0018083;0.0018121;0.0018212;0.0018275;0.0018127;0.0018259;0.0018208;0.0018211;0.0018202;0.0018153;0.0017984;0.0017923;0.0018506;0.0019104;0.002006;0.0021621;0.0023595;0.0026264;0.0029933;0.0034453;0.0040038;0.0046617;0.0053823;0.0061509;0.0069775;0.0078073;0.0087328;0.0095864;0.010588;0.011399;0.012263;0.013064;0.0137;0.014312;0.014902;0.015339;0.015656;0.015991;0.016288;0.01639;0.016564;0.016601;0.01658;0.016537;0.016539;0.016432;0.016165;0.015997;0.0158;0.01552;0.015234;0.014979;0.014675;0.014353;0.014095;0.013764;0.013433;0.013101;0.012722;0.012349;0.011963;0.011587;0.011188;0.010815;0.010359;0.01001;0.0096027;0.0092449;0.0089161;0.0085108;0.0081667;0.0078502;0.0075174;0.0072205;0.0070547;0.0066961;0.006433;0.0062055;0.0060406;0.0060072;0.0057351;0.0056185;0.0055031;0.0054406;0.0053739;0.0053329;0.0053246;0.0052813;0.0053127;0.0053181;0.0053548;0.0054073;0.0054768;0.0055128;0.0057086;0.0056128;0.0057234;0.0057886;0.0058587;0.0060588;0.0060122;0.0061097;0.0061459;0.0062192;0.0063003;0.0062787;0.0063902;0.0064175;0.0064982;0.0065139;0.0065446;0.0065955;0.0066563;0.0066586;0.0067141;0.0067243;0.0067761;0.0068011
al;0.00049737;0.00052722;0.00058359;0.00064866;0.00074868;0.00093258;0.00084633;0.0009081;0.00098182;0.0010524;0.0011123;0.0011953;0.0012785;0.0013299;0.0013781;0.0014576;0.0015201;0.0015224;0.0015828;0.0016202;0.0016434;0.0016744;0.0017193;0.001763;0.0017974;0.0018417;0.0018498;0.0018655;0.0018922;0.0018663;0.0018982;0.0018911;0.0018913;0.0019039;0.0019102;0.0018963;0.0018941;0.0018886;0.0018848;0.0018911;0.0019429;0.001992;0.002116;0.0022612;0.0024596;0.0027443;0.0031291;0.0036205;0.0041943;0.004839;0.0055613;0.0063802;0.0072328;0.0080765;0.0089936;0.0098781;0.010841;0.011722;0.012607;0.013351;0.014014;0.014597;0.015123;0.015559;0.015933;0.016221;0.016455;0.016638;0.016739;0.01673;0.016684;0.016645;0.016553;0.016388;0.016154;0.015867;0.015678;0.01548;0.015141;0.014879;0.014518;0.014234;0.013932;0.013672;0.013294;0.012954;0.012556;0.012192;0.01183;0.011397;0.011031;0.01062;0.010251;0.0098149;0.0094482;0.0090647;0.0086995;0.0084096;0.0080005;0.0076681;0.0073847;0.007039;0.0068058;0.0065013;0.0062151;0.0060322;0.0058383;0.0057229;0.0055122;0.0053771;0.0053053;0.0051998;0.0051505;0.005112;0.0050971;0.005082;0.005116;0.0051502;0.0051898;0.0052707;0.0053093;0.0054208;0.005522;0.0055689;0.0056276;0.0057148;0.0058137;0.0059526;0.0059896;0.0060529;0.0061474;0.0062282;0.0062955;0.0063759;0.0064033;0.0064928;0.006541;0.0065785;0.0066118;0.0066528;0.0067394;0.0067549;0.0068242;0.0068692;0.0068884;0.0069313
al;0.00041812;0.0004673;0.00052317;0.00056717;0.00066569;0.00082921;0.00077735;0.00083925;0.00089541;0.00096793;0.0010124;0.0010994;0.0011579;0.0012395;0.0013037;0.0013578;0.0014129;0.0014397;0.0014947;0.0015145;0.001564;0.0015804;0.0016237;0.0016578;0.0016891;0.0017167;0.0017263;0.001754;0.0017524;0.0017569;0.0017663;0.0017739;0.0017769;0.001795;0.0017587;0.0017826;0.0017838;0.0017558;0.001746;0.001783;0.0018056;0.0018981;0.0019852;0.0021604;0.0023888;0.0026511;0.0030408;0.003466;0.0040767;0.0047354;0.0054751;0.0062377;0.0071223;0.0079808;0.0088571;0.0097609;0.010678;0.011539;0.012389;0.013199;0.013818;0.014408;0.015021;0.015396;0.015756;0.016045;0.016305;0.016443;0.016539;0.016551;0.016566;0.01651;0.016402;0.01628;0.016031;0.01578;0.015583;0.015336;0.015109;0.014776;0.014452;0.014145;0.013897;0.01357;0.013231;0.012908;0.012554;0.012172;0.011785;0.01139;0.011061;0.010627;0.010247;0.0098062;0.0094089;0.009088;0.0086749;0.008365;0.0080138;0.0076528;0.0073693;0.0070762;0.0068378;0.0065231;0.0062796;0.0060954;0.0059135;0.0057789;0.0056126;0.0054707;0.0054154;0.0053654;0.0052919;0.0052729;0.0052416;0.0052612;0.0053262;0.0053312;0.005397;0.005441;0.0055244;0.0055959;0.0057248;0.0057832;0.0058646;0.0059638;0.0060585;0.0061935;0.0062414;0.006323;0.0064173;0.0064827;0.006601;0.0066386;0.0067177;0.0067988;0.006878;0.0069412;0.0069698;0.0070177;0.0071252;0.007133;0.0072017;0.0072193;0.0072829;0.0073221
al;0.00054247;0.00057009;0.00062778;0.00068276;0.00077083;0.00090379;0.00087977;0.0009602;0.001012;0.0010805;0.0011143;0.001183;0.0012617;0.001311;0.0013864;0.0014354;0.0014903;0.0015383;0.0015625;0.0015919;0.0016072;0.0016832;0.0017051;0.0017267;0.0017775;0.0017656;0.0018118;0.0018114;0.001825;0.0018089;0.0018333;0.0018448;0.0018388;0.0018355;0.0018349;0.0018453;0.0018104;0.0018185;0.001828;0.0018503;0.0018823;0.0019539;0.0020737;0.0022647;0.0025;0.0028066;0.0032459;0.0037765;0.0043676;0.0051092;0.0059355;0.0067916;0.0076859;0.0086361;0.0096036;0.010583;0.011526;0.012459;0.013349;0.014113;0.014742;0.015354;0.015846;0.016293;0.016651;0.016832;0.017113;0.01721;0.017285;0.017243;0.017193;0.017117;0.016897;0.016674;0.016417;0.016184;0.015926;0.015685;0.015362;0.015031;0.014663;0.014335;0.013991;0.013625;0.0133;0.012923;0.012591;0.012215;0.011802;0.011439;0.011024;0.010654;0.010281;0.0098626;0.0094994;0.0091442;0.0087687;0.0084406;0.0081011;0.0077721;0.0074957;0.0071916;0.0069328;0.0066714;0.0064589;0.0062608;0.0060492;0.0059746;0.0057819;0.0056381;0.0055493;0.0054616;0.0053964;0.0053119;0.0052742;0.0052401;0.0052042;0.0051997;0.0052076;0.0052287;0.0052561;0.0052449;0.0053033;0.0052762;0.0053201;0.0053218;0.0053684;0.0054139;0.0054132;0.0054488;0.0054997;0.0055163;0.0055633;0.0055476;0.0055523;0.0055618;0.0055597;0.0055846;0.0055564;0.005581;0.0055925;0.0056109;0.0056157;0.0056143;0.0055971;0.0056344
al;0.00050474;0.00057177;0.00060539;0.00068848;0.0007643;0.00090743;0.00088617;0.0009471;0.0010249;0.0010682;0.0011262;0.0012008;0.0012786;0.0013742;0.0014069;0.0014598;0.001518;0.0015815;0.0015948;0.0016406;0.0016538;0.001712;0.0017642;0.0017976;0.0018212;0.0018587;0.0018758;0.0018801;0.0018996;0.001917;0.0018986;0.0019213;0.0019258;0.0019266;0.0019041;0.0019255;0.0018966;0.0019048;0.0018954;0.0019134;0.0019351;0.0020508;0.0021522;0.0023436;0.0026154;0.0029398;0.0033824;0.0039217;0.0045655;0.0053216;0.0061254;0.0070336;0.0079548;0.0089247;0.0099267;0.010957;0.011928;0.012915;0.013747;0.014552;0.015183;0.015758;0.016305;0.016603;0.016999;0.017143;0.01734;0.017457;0.017474;0.017462;0.017351;0.017272;0.017108;0.016847;0.016635;0.016282;0.015977;0.01569;0.015359;0.015008;0.014634;0.014306;0.013985;0.013571;0.013201;0.012865;0.012449;0.012071;0.011653;0.011208;0.010878;0.01046;0.010022;0.0096272;0.0092271;0.0088862;0.0084977;0.0081615;0.0078016;0.0075;0.0071779;0.0068967;0.0066749;0.0063882;0.0061556;0.0059494;0.0057999;0.0056771;0.005496;0.0054171;0.0053267;0.0052548;0.005172;0.005117;0.0050806;0.0050388;0.0050516;0.0050217;0.0050321;0.0050538;0.0050677;0.0050896;0.0051527;0.0051581;0.0051688;0.0052137;0.0052593;0.0053303;0.005311;0.0053371;0.0053764;0.0053817;0.005456;0.0054227;0.0054482;0.0054761;0.0055068;0.0055024;0.005531;0.0055267;0.00557;0.0055742;0.005575;0.0055848;0.005598;0.0056034
al;0.00063879;0.00071447;0.00078289;0.00086013;0.00096682;0.0011532;0.0011117;0.0012225;0.0012979;0.0013788;0.0014635;0.0015652;0.0016426;0.0017484;0.0018541;0.0018948;0.0019567;0.0020178;0.0020853;0.002123;0.002161;0.0022057;0.0022907;0.002308;0.0023556;0.0023952;0.0024221;0.0024675;0.0024516;0.0024535;0.0024742;0.0024767;0.0024855;0.0024933;0.0024881;0.0024785;0.0024639;0.0024608;0.0024417;0.0024725;0.0024931;0.0025701;0.0026492;0.0027984;0.0030312;0.0033474;0.0037393;0.0042408;0.0048278;0.0055087;0.0062979;0.0071105;0.0079583;0.0088047;0.0097459;0.010672;0.011532;0.012423;0.013299;0.013971;0.014622;0.015171;0.015664;0.016041;0.016341;0.016565;0.016738;0.016852;0.016858;0.016804;0.016729;0.016576;0.01646;0.016266;0.016028;0.01568;0.015408;0.015181;0.014787;0.014475;0.014086;0.013796;0.013452;0.013115;0.012758;0.012383;0.012008;0.011662;0.011274;0.010854;0.010459;0.010078;0.0096736;0.0093132;0.0089177;0.0085117;0.008197;0.0078617;0.0075058;0.0071613;0.0068707;0.006632;0.0063868;0.0061251;0.0059117;0.0056882;0.0055458;0.0054437;0.0053042;0.0051923;0.0051218;0.0050188;0.0049597;0.0049359;0.0048772;0.0049001;0.004907;0.0049165;0.0049361;0.0049824;0.0050103;0.005053;0.0051558;0.0051553;0.005198;0.005259;0.0052873;0.0054162;0.0054131;0.0054641;0.0055047;0.0055822;0.0056119;0.0056585;0.0056931;0.0057546;0.0057826;0.0058197;0.0058569;0.0058455;0.0059007;0.0059282;0.0059643;0.0059738;0.0059686;0.0060274
al;0.00056824;0.00061014;0.00066549;0.00075814;0.00083942;0.0010017;0.00095813;0.0010211;0.0010896;0.0011745;0.0012335;0.0013133;0.0014013;0.0014556;0.0015335;0.0016126;0.001639;0.0017166;0.0017469;0.0018054;0.0018151;0.0018742;0.0019274;0.0019584;0.0019998;0.0020405;0.0020605;0.0020847;0.0020927;0.0021055;0.0021075;0.0021151;0.0021422;0.0021365;0.0021254;0.0021299;0.002126;0.0021206;0.0021211;0.0021406;0.0021551;0.0022416;0.0023603;0.0025017;0.0027084;0.0029968;0.0033868;0.0038607;0.0044248;0.005084;0.0058315;0.0066308;0.0074597;0.0083357;0.0092107;0.010102;0.010946;0.011817;0.012587;0.013292;0.013935;0.014463;0.01494;0.015316;0.015571;0.015814;0.016034;0.016218;0.016259;0.016274;0.0162;0.016122;0.015982;0.015826;0.015618;0.015374;0.01519;0.014925;0.014628;0.014344;0.01405;0.013813;0.013514;0.013194;0.012894;0.012616;0.012251;0.011938;0.011615;0.011264;0.010908;0.010561;0.010221;0.0098719;0.0095177;0.0091807;0.0088417;0.0085443;0.008215;0.0079228;0.0076219;0.0073623;0.0071956;0.0068945;0.0066831;0.0065119;0.0063315;0.0062322;0.0060865;0.0059534;0.0058547;0.0057886;0.0057318;0.0056952;0.0056396;0.0056111;0.0055841;0.0055685;0.0055838;0.0056001;0.0055833;0.0056093;0.0056809;0.0056789;0.0057116;0.0057557;0.005785;0.0058378;0.0058419;0.0058649;0.0058865;0.0059093;0.0059529;0.0059639;0.0059736;0.0060044;0.0060042;0.0059808;0.0060105;0.0060171;0.0060008;0.0060376;0.0060387;0.0060229;0.0060215;0.0060289
al;0.00055957;0.00060913;0.00067336;0.00074836;0.00085033;0.0010012;0.00097323;0.0010541;0.0011219;0.0011718;0.0012546;0.0013358;0.0014122;0.0014852;0.001548;0.0016511;0.0016855;0.0017329;0.0018061;0.0018367;0.00189;0.0019349;0.0019631;0.0020201;0.0020798;0.002098;0.0021169;0.0021466;0.0021704;0.002181;0.0021995;0.0021975;0.0022014;0.0022177;0.0022215;0.0022295;0.002205;0.0022027;0.0022039;0.002215;0.0022466;0.0023024;0.0024269;0.0025745;0.0028164;0.0031177;0.0035095;0.0040079;0.0045712;0.0052632;0.0060257;0.0068441;0.0076973;0.00858;0.0095014;0.010366;0.011281;0.0121;0.012906;0.013622;0.014255;0.014738;0.015257;0.015608;0.015926;0.016166;0.016333;0.016463;0.016505;0.01647;0.016373;0.016283;0.016188;0.015925;0.015699;0.015462;0.015206;0.014896;0.014626;0.014339;0.013981;0.013707;0.013442;0.013169;0.012796;0.012502;0.012158;0.011805;0.011447;0.011108;0.010752;0.010376;0.010008;0.0096832;0.0093378;0.0089983;0.0086543;0.0083406;0.0080276;0.00771;0.0074536;0.007184;0.0069578;0.006673;0.0064708;0.0063011;0.0061443;0.0060257;0.0058995;0.0057782;0.0057058;0.0056208;0.0055497;0.0055301;0.005479;0.0054585;0.005437;0.005424;0.005426;0.0054501;0.0054644;0.0054912;0.0055483;0.0055443;0.0055626;0.0056238;0.0056353;0.0057304;0.0057226;0.0057376;0.0057798;0.0057956;0.0058355;0.0058441;0.0058599;0.0058688;0.0058833;0.0058846;0.0058964;0.0059102;0.0059317;0.0059485;0.0059493;0.0059473;0.0059755;0.0059731
al;0.00046941;0.00050149;0.00055999;0.00062154;0.00070476;0.00085666;0.00081951;0.00087502;0.0009564;0.0010098;0.001068;0.0011298;0.0012005;0.0012854;0.0013521;0.0013909;0.0014636;0.0014942;0.001543;0.0015804;0.001631;0.0016738;0.0017029;0.001737;0.0017825;0.0018123;0.0018138;0.0018579;0.001859;0.0018931;0.0018996;0.0019006;0.0018972;0.0019073;0.0019171;0.0019269;0.0019177;0.0019155;0.0019203;0.0019486;0.0019773;0.002061;0.0021852;0.0023174;0.0025669;0.0028721;0.0032533;0.0037066;0.0043003;0.0050177;0.0057726;0.006581;0.007408;0.0082947;0.0092229;0.010141;0.010995;0.01185;0.012724;0.013432;0.014058;0.014629;0.015053;0.015444;0.015733;0.016001;0.016181;0.016282;0.016354;0.016383;0.016294;0.016161;0.016087;0.015905;0.015636;0.015422;0.015226;0.014956;0.01468;0.014403;0.014053;0.013768;0.013498;0.013168;0.012894;0.012604;0.012232;0.011872;0.011544;0.011202;0.010831;0.010441;0.010151;0.0097392;0.0093676;0.0090108;0.0086895;0.0083931;0.0080832;0.0077487;0.0074481;0.0071947;0.0070342;0.0067496;0.0065362;0.0063315;0.0061903;0.0060939;0.0059105;0.0058137;0.0057746;0.005687;0.0056414;0.0056003;0.0055842;0.0055856;0.005576;0.0055798;0.0056136;0.0056553;0.0056898;0.0057542;0.0058415;0.0058464;0.0059039;0.0059524;0.0060207;0.006116;0.0061191;0.0061803;0.0062621;0.0063202;0.0063655;0.0064082;0.0064211;0.0064651;0.0064841;0.0065154;0.0065724;0.006595;0.0065966;0.0066238;0.0066346;0.0066421;0.0066963;0.00672
li;0.00060257;0.00065133;0.00068655;0.00074871;0.00084788;0.001003;0.00091453;0.00096007;0.0010352;0.0010714;0.0011421;0.0012073;0.001272;0.0013207;0.0013556;0.0013942;0.0014431;0.0014796;0.0014804;0.001511;0.0015338;0.0015588;0.0015928;0.0016355;0.001636;0.0016268;0.0016677;0.0016961;0.0016761;0.0016588;0.0016765;0.0016831;0.0016844;0.0016906;0.0016597;0.0016582;0.0016536;0.0016506;0.0016503;0.0016679;0.0016632;0.0017589;0.0018498;0.0019993;0.0022245;0.0024871;0.0028296;0.0033032;0.003894;0.0045315;0.005274;0.0060152;0.0068328;0.0076252;0.00852;0.0093646;0.010247;0.010987;0.011867;0.012557;0.01322;0.013758;0.014216;0.014641;0.014989;0.015216;0.015448;0.015569;0.015663;0.015724;0.015613;0.015502;0.015417;0.015259;0.014962;0.01469;0.014464;0.014191;0.013964;0.013633;0.013293;0.013042;0.012738;0.012334;0.012025;0.011698;0.011325;0.010949;0.010568;0.010183;0.0097818;0.0093602;0.0090143;0.008645;0.0082266;0.0079163;0.0076109;0.0072496;0.0069973;0.0067261;0.0064474;0.0062662;0.0061228;0.0058433;0.0057458;0.0056197;0.0055765;0.0055902;0.0054971;0.0055037;0.0055175;0.0055732;0.0056282;0.0057221;0.0058125;0.0058976;0.0060455;0.0061699;0.0063362;0.0064733;0.0066388;0.0067811;0.0070182;0.0071243;0.0073071;0.0074454;0.0075559;0.0078255;0.0079454;0.0080565;0.0081847;0.0083534;0.0084474;0.0085331;0.0085886;0.0087535;0.0087983;0.008876;0.0089377;0.0090369;0.0091358;0.0091993;0.009258;0.009272;0.0093772;0.0094244
li;0.00063663;0.000663;0.00073927;0.00081092;0.00087795;0.0010612;0.00096734;0.0010376;0.0011068;0.0011817;0.0012315;0.0013115;0.001352;0.001423;0.0014485;0.001519;0.0015347;0.0015796;0.0016104;0.0016462;0.0016769;0.0017044;0.0017402;0.0017641;0.0017825;0.0018263;0.0018083;0.0018611;0.0018384;0.0018681;0.0018513;0.0018609;0.0018588;0.0018295;0.0018274;0.0018309;0.0017945;0.0018068;0.0017819;0.0018233;0.0018567;0.0019074;0.002033;0.0021543;0.0024032;0.0027176;0.0030775;0.0035733;0.0041888;0.0048236;0.0055403;0.0064214;0.007227;0.0081075;0.0089847;0.0099246;0.010802;0.011687;0.012498;0.01323;0.013861;0.014398;0.014923;0.015294;0.015572;0.015815;0.015989;0.016099;0.016139;0.01612;0.016077;0.01597;0.015763;0.015501;0.015286;0.014913;0.014681;0.014451;0.014083;0.01375;0.013444;0.013046;0.012696;0.012436;0.012026;0.011669;0.011185;0.010885;0.010488;0.01006;0.0096945;0.0093212;0.0089104;0.0085329;0.0081569;0.0077916;0.0074919;0.0072117;0.0068728;0.0065351;0.0063267;0.0061122;0.0059663;0.0057273;0.0055946;0.0054267;0.0053977;0.0053795;0.0053017;0.005283;0.0053192;0.0053767;0.0053976;0.0054846;0.0055498;0.0056218;0.0057567;0.0058499;0.0059888;0.0061634;0.0062984;0.0064084;0.0066941;0.0067018;0.0068585;0.0069692;0.007111;0.0072945;0.007361;0.0075197;0.0076373;0.0076976;0.007857;0.0078818;0.0080012;0.0080902;0.0082059;0.0082014;0.008282;0.0083403;0.008412;0.0084766;0.0085751;0.008585;0.0086532;0.0086894
